n,edges,root,E,J,I,E_geq_J_coeffwise,E_dom_J,SCC,I_dom_1pxJ,IpxE_dom_E,gk_ck_plus_dk_ge0,gk_min,SCC_ge_xI,SCC_minus_xI_min,d_km1_JE_ge0_prefix_to_modeI,d_km1_JE_min_prefix,mode_I,ratio_J_over_E_logconcave,ratio_J_over_E_logconcave_min_crossdiff
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",3,"(1, 11, 45, 92, 108, 80, 36, 9, 1)","(1, 10, 36, 63, 61, 35, 10, 1)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,True,True,True,True,True,44,False,-1,False,-1192,4,True,36
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",4,"(1, 11, 45, 91, 103, 70, 26, 4)","(1, 10, 37, 68, 71, 45, 15, 2)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,True,True,False,True,True,24,True,0,False,-543,4,False,-352370
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",5,"(1, 11, 49, 117, 165, 141, 71, 19, 2)","(1, 6, 11, 6)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,True,True,True,True,True,89,False,-1113,False,-993,4,True,0
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",6,"(1, 11, 45, 89, 93, 54, 17, 2)","(1, 10, 39, 78, 87, 54, 17, 2)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,False,True,False,True,True,8,True,0,False,-21,4,False,-1414413
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",10,"(1, 11, 46, 99, 128, 106, 55, 16, 2)","(1, 9, 29, 43, 35, 16, 3)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,True,True,True,True,True,128,False,-229,False,-2039,4,True,0
12,"((0, 1), (0, 5), (0, 10), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9), (10, 11))",11,"(1, 11, 45, 92, 108, 76, 30, 5)","(1, 10, 36, 63, 65, 41, 14, 2)","(1, 12, 55, 128, 171, 141, 71, 19, 2)",True,True,True,False,True,True,35,True,0,False,-824,4,False,-586912
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",1,"(1, 11, 47, 106, 142, 118, 60, 17, 2)","(1, 8, 24, 38, 36, 21, 7, 1)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,115,True,0,False,-1580,4,False,-70648
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",0,"(1, 11, 48, 110, 150, 129, 70, 22, 3)","(1, 7, 20, 30, 25, 11, 2)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,102,False,-331,False,-1750,4,False,-68
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",2,"(1, 11, 46, 101, 132, 108, 55, 16, 2)","(1, 9, 29, 48, 46, 26, 8, 1)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,128,True,0,False,-1690,4,True,110
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",3,"(1, 11, 45, 94, 115, 87, 40, 10, 1)","(1, 10, 36, 65, 67, 41, 14, 2)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,66,True,0,False,-1177,4,True,144
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",4,"(1, 11, 45, 93, 111, 81, 36, 9, 1)","(1, 10, 37, 69, 73, 45, 15, 2)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,48,True,0,False,-870,4,True,23
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",5,"(1, 11, 49, 118, 170, 151, 81, 24, 3)","(1, 6, 12, 10, 3)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,True,True,True,89,False,-1000,False,-1346,4,True,0
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",6,"(1, 11, 45, 91, 101, 63, 21, 3)","(1, 10, 39, 79, 91, 60, 21, 3)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,False,True,False,True,True,18,True,0,False,-21,4,False,-1023924
12,"((0, 1), (0, 5), (0, 10), (0, 11), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (5, 9))",10,"(1, 11, 45, 92, 108, 76, 30, 5)","(1, 10, 38, 72, 78, 51, 19, 3)","(1, 12, 55, 130, 180, 154, 81, 24, 3)",True,True,True,False,True,True,40,True,0,False,-600,4,False,-290880
12,"((0, 1), (0, 5), (0, 9), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (9, 10), (9, 11))",1,"(1, 11, 47, 103, 130, 102, 51, 15, 2)","(1, 8, 23, 30, 20, 7, 1)","(1, 12, 55, 126, 160, 122, 58, 16, 2)",True,True,True,True,True,True,115,False,-460,False,-1840,4,True,0
12,"((0, 1), (0, 5), (0, 9), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (9, 10), (9, 11))",0,"(1, 11, 47, 99, 110, 67, 22, 3)","(1, 8, 27, 50, 55, 36, 13, 2)","(1, 12, 55, 126, 160, 122, 58, 16, 2)",True,False,True,False,True,True,15,True,0,False,-323,4,False,-1715175
12,"((0, 1), (0, 5), (0, 9), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (9, 10), (9, 11))",2,"(1, 11, 46, 97, 115, 82, 36, 9, 1)","(1, 9, 29, 45, 40, 22, 7, 1)","(1, 12, 55, 126, 160, 122, 58, 16, 2)",True,True,True,True,True,True,47,True,0,False,-1295,4,False,-366350
12,"((0, 1), (0, 5), (0, 9), (1, 2), (1, 4), (2, 3), (5, 6), (5, 7), (5, 8), (9, 10), (9, 11))",3,"(1, 11, 45, 90, 99, 68, 30, 8, 1)","(1, 10, 36, 61, 54, 28, 8, 1)","(1, 12, 55, 126, 160, 122, 58, 16, 2)",True,True,True,True,True,True,34,True,0,False,-1179,4,True,30
